longitude,latitude,American Crow,Belted Kingfisher,Blue Jay,Blue-gray Gnatcatcher,Brown Pelican,Brown Thrasher,Carolina Chickadee,Carolina Wren,Common Grackle,Double-crested Cormorant,Downy Woodpecker,Eastern Bluebird,Eastern Phoebe,Eastern Towhee,European Starling,Fish Crow,Forster's Tern,Gray Catbird,Great Blue Heron,Great Crested Flycatcher,Great Egret,House Finch,House Sparrow,Killdeer,Laughing Gull,Little Blue Heron,Marbled Godwit,Mourning Dove,Northern Cardinal,Northern Mockingbird,Osprey,Pine Warbler,Red-bellied Woodpecker,Red-winged Blackbird,Ring-billed Gull,Royal Tern,Ruby-crowned Kinglet,Ruby-throated Hummingbird,Sanderling,Snowy Egret,Tufted Titmouse,Turkey Vulture,White Ibis,White-eyed Vireo,Willet,Yellow-rumped Warbler
-89.70915981731528,30.515650271104334,54,0,497,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,781,0,0,387,11535,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.67906763888837,30.527191922832344,54,0,497,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,781,0,0,387,11524,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.64896398478395,30.538712976188435,54,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,782,0,0,387,11508,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.61885572545738,30.550237697129603,53,0,497,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,783,0,0,388,11551,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.5887506201354,30.56174673229656,53,0,497,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,783,0,0,389,11560,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.55864353003349,30.57325782630616,54,0,495,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,783,0,0,386,11488,130,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.52852958552387,30.584751152471505,55,0,489,0,9,2,41,36,2,2,2,19,0,1,27,6,0,0,1,0,1,134,76,0,776,0,0,379,11314,128,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-89.4984145092096,30.596246692855583,54,0,497,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,781,0,0,387,11533,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.46828919501179,30.60772139145482,54,0,494,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,783,0,0,386,11480,130,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.43817828580319,30.619201105570664,54,0,492,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,135,75,0,784,0,0,385,11431,130,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-89.40805250402583,30.63066734403716,53,0,495,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,783,0,0,388,11519,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.37792256966682,30.642131908082305,53,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,782,0,0,388,11537,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.34779400628571,30.65357718370039,53,0,498,0,9,2,42,38,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,782,0,0,390,11601,132,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.31765894578945,30.665026622058136,53,0,500,0,9,2,42,38,2,2,2,19,0,1,27,6,0,0,1,0,1,138,75,0,781,0,0,392,11660,132,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.2875284799476,30.676465073580164,53,0,498,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,779,0,0,389,11593,131,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.257391961949,30.687892619204874,53,0,501,0,9,2,43,38,2,2,2,19,0,1,27,6,0,0,1,0,1,138,75,0,779,0,0,391,11651,132,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.2272470096389,30.69931828497108,53,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,782,0,0,388,11536,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.19710100232533,30.710725417752496,53,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,781,0,0,388,11542,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.1669595487223,30.722139610240756,52,0,502,0,9,2,43,38,2,2,2,20,0,2,27,6,0,0,1,0,1,139,75,0,781,0,0,395,11735,133,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.13680712481994,30.733531512307454,52,0,506,0,9,2,43,39,2,2,2,20,0,2,27,6,0,0,1,0,1,140,75,0,780,0,0,399,11840,134,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.10665547434265,30.74492844791523,52,0,510,0,9,3,44,39,2,2,2,20,0,2,27,6,0,0,1,0,1,141,75,0,777,0,0,402,11961,135,0,0,11,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.07650317229482,30.756307172290008,51,0,516,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,143,74,0,776,0,0,409,12144,137,0,0,11,19,0,0,0,3,0,0,12,1,0,0,0,13
-89.04634692991517,30.767686724062692,50,0,520,0,9,3,45,41,3,6,2,21,0,2,27,6,0,0,1,0,1,145,74,0,779,0,0,414,12279,138,0,0,11,20,0,0,0,3,0,0,12,1,0,0,0,13
-89.01618748838713,30.77905297939788,51,0,517,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,144,75,0,777,0,0,409,12161,137,0,0,11,19,0,0,0,3,0,0,12,1,0,0,0,13
-88.98602107578904,30.790411377956023,51,0,517,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,144,75,0,778,0,0,409,12153,137,0,0,11,19,0,0,0,3,0,0,12,1,0,0,0,13
-88.9558554273847,30.80177178132175,50,0,515,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,143,74,0,783,0,0,408,12117,137,0,0,11,19,0,0,0,3,0,0,11,1,0,0,0,13
-88.9256867008783,30.813109072985338,50,0,514,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,143,74,0,783,0,0,407,12072,136,0,0,11,19,0,0,0,3,0,0,11,1,0,0,0,13
-88.89551766820425,30.824452748535776,51,0,512,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,142,75,0,782,0,0,405,12024,136,0,0,11,19,0,0,0,3,0,0,11,1,0,0,0,13
-88.86534144907036,30.835781024105355,51,0,507,0,9,2,43,39,2,2,2,20,0,2,27,6,0,0,1,0,1,141,75,0,783,0,0,401,11889,135,0,0,11,19,0,0,0,2,0,0,11,1,0,0,0,13
-88.83516240136527,30.84710291830745,53,0,501,0,9,2,43,38,2,2,2,19,0,2,27,6,0,0,1,0,1,139,75,0,781,0,0,393,11699,132,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-88.8049851053313,30.85841702195324,55,0,494,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,76,0,774,0,0,383,11449,130,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-88.77480526448969,30.869719396028703,158,0,475,0,9,2,108,34,2,2,2,18,0,1,28,6,0,0,1,0,1,128,208,0,784,0,0,363,10839,124,0,0,9,17,0,0,0,2,0,0,10,1,0,0,0,12
-88.74461809795442,30.881026072249973,162,0,468,0,8,2,106,33,2,2,2,17,0,1,28,6,0,0,1,0,1,126,209,0,786,0,0,355,10612,122,0,0,8,17,0,0,0,2,0,0,9,1,0,0,0,12
-88.71443245891048,30.892312012086528,160,0,471,0,8,2,107,33,2,2,2,17,0,1,28,6,0,0,1,0,1,127,208,0,784,0,0,359,10733,123,0,0,9,17,0,0,0,2,0,0,9,1,0,0,0,12
-88.68424187588896,30.903599696513123,162,0,474,0,8,2,108,33,2,2,2,17,0,1,28,6,0,0,1,0,1,128,209,0,777,0,0,359,10774,123,0,0,9,17,0,0,0,2,0,0,9,1,0,0,0,12
-88.6540471036528,30.91487502467483,175,0,458,0,8,2,103,31,2,2,2,16,0,1,29,6,0,0,1,0,1,121,212,0,778,0,0,339,10244,118,0,0,8,16,0,0,0,2,0,0,9,1,0,0,0,12
-88.62385300687792,30.926140936975248,162,0,486,0,8,2,41,35,2,2,2,18,0,1,28,6,0,0,1,0,1,132,78,0,758,0,0,369,11125,126,0,0,9,17,0,0,0,2,0,0,10,1,0,0,0,12
-88.59365599389241,30.93740853625846,54,0,491,0,9,2,41,37,2,2,2,19,0,1,27,6,0,0,1,0,1,135,75,0,782,0,0,384,11392,130,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-88.56344945184779,30.94865862929433,168,0,464,0,8,2,105,32,2,2,2,17,0,1,28,6,0,0,1,0,1,124,210,0,782,0,0,348,10458,120,0,0,8,17,0,0,0,2,0,0,9,1,0,0,0,12
-88.53324943242889,30.959903217385666,168,0,455,0,8,2,102,31,2,2,2,16,0,1,29,6,0,0,1,0,1,120,208,0,798,0,0,341,10198,119,0,0,8,17,0,0,0,2,0,0,9,1,0,0,0,12
-88.50305156080798,30.971141829441873,198,0,1178,0,8,2,96,27,2,2,2,5,0,1,30,6,0,0,1,0,1,109,216,0,288,0,0,306,9367,110,0,0,6,15,0,0,0,2,0,0,7,1,0,0,0,11
-88.47283839619857,30.982370852353867,200,0,1135,0,8,2,91,25,2,2,2,5,0,1,31,6,0,0,1,0,1,102,211,0,300,0,0,292,8878,106,0,0,6,15,0,0,0,2,0,0,7,1,0,0,0,11
-88.44262497397139,30.99359779053646,187,0,1218,0,8,2,100,29,2,2,2,6,0,1,29,6,0,0,1,0,1,116,215,0,775,0,0,324,9870,114,0,0,7,16,0,0,0,2,0,0,8,1,0,0,0,11
-88.4124129495639,31.004811174784013,724,0,982,0,3,1,77,7,2,2,1,4,0,0,36,5,0,0,1,0,1,76,213,0,318,0,0,83,2577,90,0,0,4,14,0,0,0,2,0,0,5,1,0,0,0,10
-88.38219372546897,31.016011046292306,765,0,928,0,3,1,72,6,2,2,1,4,0,0,38,5,0,0,1,0,1,68,210,0,334,0,0,78,2360,86,0,0,3,14,0,0,0,2,0,0,4,1,0,0,0,10
-88.35197743865247,31.027214781944533,670,0,1019,0,7,1,81,20,2,2,2,4,0,1,34,5,0,0,1,0,1,82,212,0,312,0,0,243,7475,94,0,0,4,14,0,0,0,2,0,0,5,1,0,0,0,10
-88.32175733161299,31.03840407696894,751,0,961,0,3,1,75,6,2,2,1,4,0,0,36,5,0,0,1,0,1,73,213,0,320,0,0,81,2495,88,0,0,4,14,0,0,0,2,0,0,4,1,0,0,0,10
-88.29153024404546,31.04958699415229,847,0,879,0,3,1,68,5,2,2,1,3,0,0,41,5,0,0,1,0,1,61,211,0,127,0,0,71,2148,81,0,0,1,14,0,0,0,1,0,0,3,1,0,0,0,10
-88.26130464649023,31.06076456024595,2390,0,863,0,2,1,66,5,2,2,1,3,0,0,42,5,0,0,1,0,1,58,212,0,128,0,0,69,2079,80,0,0,1,14,0,0,0,1,0,0,3,1,0,0,0,10
-88.23106716863334,31.07193190592502,760,0,1022,0,2,1,81,19,2,2,2,4,0,0,35,5,0,0,1,0,1,79,222,0,297,0,0,85,7385,91,0,0,4,14,0,0,0,2,0,0,5,1,0,0,0,10
-88.20083862560365,31.083091044081403,654,0,1094,0,7,1,88,22,2,2,2,5,0,1,33,5,0,0,1,0,1,92,219,0,293,0,0,263,8251,99,0,0,5,14,0,0,0,2,0,0,6,1,0,0,0,11
-88.17060397114399,31.094243668953087,653,0,1054,0,7,1,84,21,2,2,2,4,0,1,33,5,0,0,1,0,1,87,215,0,305,0,0,254,7841,97,0,0,5,14,0,0,0,2,0,0,6,1,0,0,0,10
-88.14036350683382,31.105390502065973,2388,0,870,0,2,1,67,5,2,2,1,3,0,0,41,5,0,0,1,0,1,59,213,0,127,0,0,69,2106,80,0,0,1,14,0,0,0,1,0,0,3,1,0,0,0,10
-88.11012661444288,31.11652664834143,2504,0,856,0,2,1,66,5,2,3,1,3,0,0,42,5,0,0,1,0,1,57,215,0,127,0,0,67,2043,29,0,0,1,14,0,0,0,1,0,0,3,1,1,0,0,10
-88.07988274266874,31.12765386243509,822,0,957,0,2,1,75,6,2,2,1,4,0,0,38,5,0,0,1,0,1,70,219,0,114,0,0,78,2451,31,0,0,3,14,0,0,0,2,0,0,4,1,0,0,0,10
-88.0496432786135,31.138778317007414,665,0,1108,0,7,1,89,23,2,2,2,5,0,1,32,5,0,0,1,0,1,94,223,0,287,0,0,265,8389,100,0,0,5,14,0,0,0,2,0,0,6,1,0,0,0,11
-88.0193927639019,31.14989053039915,178,0,467,0,8,2,106,32,2,2,2,16,0,1,29,6,0,0,1,0,1,123,216,0,762,0,0,343,10474,120,0,0,8,16,0,0,0,2,0,0,9,1,0,0,0,12
-87.98913530170036,31.16099450154144,56,0,491,0,9,2,41,36,2,2,2,19,0,1,28,6,0,0,1,0,1,134,76,0,771,0,0,379,11336,128,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-87.95888014461066,31.172097540742875,56,0,493,0,9,2,42,36,2,2,2,19,0,1,28,6,0,0,1,0,1,135,76,0,774,0,0,381,11381,129,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-87.92862887448074,31.183188166926037,54,0,493,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,787,0,0,386,11456,130,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-87.89837068460771,31.194266211797988,54,0,494,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,784,0,0,386,11474,131,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-87.86811317933106,31.20534402470819,55,0,492,0,9,2,42,36,2,2,2,19,0,1,28,6,0,0,1,0,1,135,76,0,781,0,0,382,11385,130,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-87.83784529380998,31.216411648956733,158,0,476,0,9,2,109,34,2,2,2,18,0,1,28,6,0,0,1,0,1,129,208,0,787,0,0,363,10848,124,0,0,9,17,0,0,0,2,0,0,10,1,0,0,0,12
-87.80758093645815,31.227470429178176,164,0,470,0,8,2,107,33,2,2,2,17,0,1,28,6,0,0,1,0,1,126,209,0,788,0,0,354,10622,122,0,0,8,17,0,0,0,2,0,0,9,1,0,0,0,12
-87.7773123361138,31.238521139136655,163,0,470,0,8,2,107,33,2,2,2,17,0,1,28,6,0,0,1,0,1,126,209,0,783,0,0,355,10659,122,0,0,8,17,0,0,0,2,0,0,9,1,0,0,0,12
-87.7470424469559,31.24956835320982,197,0,1212,0,7,2,100,28,2,2,2,6,0,1,30,6,0,0,1,0,1,113,219,0,283,0,0,316,9720,113,0,0,7,15,0,0,0,2,0,0,8,1,0,0,0,11
-87.71676655254349,31.26060238211073,647,0,1026,0,7,1,81,20,2,2,2,4,0,1,34,5,0,0,1,0,1,84,210,0,314,0,0,248,7580,95,0,0,5,14,0,0,0,2,0,0,5,1,0,0,0,10
-90.76151447151123,30.073599918916063,47,0,569,0,25,3,50,48,3,6,3,23,0,2,26,6,0,0,1,0,0,158,74,0,765,0,0,457,4991,151,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.73152287912944,30.08540610363484,47,0,570,0,25,3,50,48,3,6,3,23,0,2,26,6,0,0,1,0,0,159,74,0,765,0,0,458,4996,152,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.70153302315023,30.09718694176937,47,0,570,0,25,3,50,48,3,6,3,23,0,2,26,6,0,0,1,0,0,159,75,0,764,0,0,458,4999,152,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.67153165570744,30.108974335489492,47,0,570,0,25,3,50,48,3,6,3,23,0,2,26,6,0,0,1,0,0,159,75,0,764,0,0,458,4997,152,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.64152764363308,30.12074698041023,47,0,572,0,25,3,51,49,3,6,3,23,0,2,26,7,0,0,1,0,0,159,75,0,2071,0,0,459,5018,152,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.61152592309416,30.13251826892989,47,0,577,0,25,3,51,49,3,6,3,24,0,2,26,7,0,0,1,0,0,160,75,0,2070,0,0,464,5064,153,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.58151771271297,30.1442793476689,46,0,578,0,25,3,51,50,3,6,3,24,0,2,26,7,0,0,1,0,0,161,74,0,2070,0,0,465,5075,154,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.551509325247,30.15602963136598,47,0,575,0,25,3,51,49,3,6,3,24,0,2,26,7,0,0,1,0,0,160,75,0,2071,0,0,462,5046,153,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.5214920673138,30.16777960098928,47,0,570,0,25,3,50,48,3,6,3,23,0,2,26,6,0,0,1,0,0,159,75,0,2074,0,0,457,4997,151,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.4914791766336,30.17951051586935,47,0,566,0,25,3,50,48,3,6,3,23,0,2,26,6,0,0,1,0,0,158,75,0,763,0,0,453,4958,150,0,0,14,22,0,0,0,3,0,0,14,1,0,0,0,14
-90.46145708566566,30.191243158307486,48,0,561,0,25,3,49,47,3,6,3,23,0,2,27,6,0,0,1,0,0,156,75,0,765,0,0,448,4907,149,0,0,13,21,0,0,0,3,0,0,13,1,0,0,0,14
-90.43143989139946,30.20296707153138,48,0,555,0,25,3,48,46,3,6,3,22,0,2,27,6,0,0,1,0,0,154,75,0,768,0,0,442,4842,147,0,0,13,21,0,0,0,3,0,0,13,1,0,0,0,14
-90.40141330301768,30.214680852637493,49,0,548,0,25,3,48,45,3,6,3,22,0,2,27,6,0,0,1,0,0,152,75,0,768,0,0,435,12962,145,0,0,12,21,0,0,0,3,0,0,13,1,0,0,0,14
-90.3713813680742,30.22639292304783,50,0,538,0,9,3,47,43,3,6,2,21,0,2,27,6,0,0,1,0,0,149,75,0,768,0,0,425,12685,142,0,0,12,20,0,0,0,3,0,0,12,1,0,0,0,13
-90.3413543600292,30.238093457351397,52,0,527,0,9,3,45,41,3,2,2,20,0,2,27,6,0,0,1,0,1,146,76,0,766,0,0,413,12354,138,0,0,11,19,0,0,0,3,0,0,12,1,0,0,0,13
-90.07093473326873,30.343060512271183,53,0,506,0,9,2,43,38,2,2,2,19,0,1,27,6,0,0,1,0,1,139,76,0,779,0,0,394,11754,133,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-90.0408745996995,30.354685686268393,53,0,502,0,9,2,43,38,2,2,2,19,0,1,27,6,0,0,1,0,1,138,75,0,780,0,0,392,11669,132,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-90.01080618234249,30.3663052477353,53,0,504,0,9,2,43,38,2,2,2,19,0,1,27,6,0,0,1,0,1,139,75,0,778,0,0,393,11720,133,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.98074073085955,30.377913220039332,54,0,503,0,9,2,43,38,2,2,2,19,0,1,27,6,0,0,1,0,1,138,76,0,778,0,0,392,11695,132,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.95066868419386,30.389517612146765,53,0,507,0,9,2,43,39,2,2,2,20,0,2,27,6,0,0,1,0,1,140,75,0,779,0,0,396,11810,134,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.9205945331622,30.401113558765925,53,0,507,0,9,2,43,39,2,2,2,20,0,2,27,6,0,0,1,0,1,140,75,0,780,0,0,396,11810,134,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.89051938524219,30.41269973435437,53,0,505,0,9,2,43,38,2,2,2,19,0,2,27,6,0,0,1,0,1,139,75,0,779,0,0,395,11762,133,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.8604416414754,30.424279722350896,53,0,504,0,9,2,43,38,2,2,2,19,0,1,27,6,0,0,1,0,1,139,75,0,779,0,0,393,11728,133,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.83036215172234,30.43585371187957,54,0,499,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,778,0,0,388,11583,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.80027840232431,30.447414196362832,54,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,781,0,0,386,11500,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.77018799171317,30.458974174400726,54,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,783,0,0,386,11486,131,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-89.74009629896733,30.470525286775267,164,0,492,0,8,2,41,35,2,2,2,18,0,1,28,6,0,0,1,0,1,134,79,0,757,0,0,372,11250,127,0,0,9,17,0,0,0,2,0,0,10,1,0,0,0,12
-89.71000099479299,30.482068486101586,54,0,497,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,76,0,783,0,0,387,11522,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.67990269320327,30.493602120922557,53,0,500,0,9,2,42,38,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,780,0,0,390,11614,132,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.64981039396567,30.505130097796908,53,0,498,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,781,0,0,389,11584,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.61970433793928,30.51664673017808,53,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,783,0,0,388,11545,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.58960033060987,30.528158897514444,53,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,782,0,0,388,11534,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.55949237477604,30.539665167213865,53,0,495,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,784,0,0,388,11522,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.52938054163448,30.55115882003053,53,0,495,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,783,0,0,388,11529,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.4992655721601,30.562653980763457,55,0,492,0,9,2,42,36,2,2,2,19,0,1,27,6,0,0,1,0,1,135,76,0,776,0,0,382,11394,129,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-89.46915177705905,30.57412884232968,55,0,492,0,9,2,42,36,2,2,2,19,0,1,27,6,0,0,1,0,1,135,76,0,778,0,0,382,11402,129,0,0,10,18,0,0,0,2,0,0,10,1,0,0,0,12
-89.43903327297397,30.585608660217815,53,0,495,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,783,0,0,387,11510,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.4089115313117,30.597072900728257,54,0,494,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,783,0,0,386,11476,130,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.3787854223924,30.60852995016544,53,0,495,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,782,0,0,388,11513,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.34865329142744,30.619983353811563,53,0,495,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,136,75,0,784,0,0,388,11512,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,12
-89.3185290362162,30.631427178683705,53,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,782,0,0,388,11550,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.28839962009482,30.642863901587432,53,0,498,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,779,0,0,389,11591,131,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.25825818603637,30.654291981127308,53,0,496,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,780,0,0,388,11551,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.22812181573862,30.66571870063712,53,0,498,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,780,0,0,389,11576,131,0,0,10,18,0,0,0,2,0,0,11,1,0,0,0,13
-89.19797613980883,30.677123665938954,53,0,498,0,9,2,42,37,2,2,2,19,0,1,27,6,0,0,1,0,1,137,75,0,782,0,0,389,11581,131,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.16783081132783,30.68853613940347,53,0,500,0,9,2,42,38,2,2,2,19,0,1,27,6,0,0,1,0,1,138,75,0,783,0,0,392,11647,132,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.13768327314949,30.699927678346516,52,0,504,0,9,2,43,38,2,2,2,20,0,2,27,6,0,0,1,0,1,139,75,0,781,0,0,397,11795,133,0,0,10,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.10753225296918,30.711323776381644,52,0,507,0,9,2,43,39,2,2,2,20,0,2,27,6,0,0,1,0,1,140,75,0,781,0,0,399,11872,134,0,0,11,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.0773808194242,30.722696199108945,51,0,510,0,9,3,44,39,2,2,2,20,0,2,27,6,0,0,1,0,1,141,75,0,780,0,0,402,11943,135,0,0,11,19,0,0,0,2,0,0,11,1,0,0,0,13
-89.047227777814,30.734079213914317,51,0,517,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,143,75,0,778,0,0,409,12155,137,0,0,11,19,0,0,0,3,0,0,12,1,0,0,0,13
-89.0170683142767,30.745438317068768,50,0,523,0,9,3,45,41,3,6,2,21,0,2,27,6,0,0,1,0,1,146,74,0,778,0,0,416,12354,139,0,0,11,20,0,0,0,3,0,0,12,1,0,0,0,13
-88.98690621355618,30.75680239820555,49,0,526,0,25,3,45,42,3,6,2,21,0,2,27,6,0,0,1,0,0,147,74,0,780,0,0,420,12435,140,0,0,12,20,0,0,0,3,0,0,12,1,0,0,0,13
-88.95674103814622,30.768151689572676,51,0,519,0,9,3,45,40,3,6,2,20,0,2,27,6,0,0,1,0,1,144,75,0,772,0,0,410,12189,137,0,0,11,19,0,0,0,3,0,0,12,1,0,0,0,13
-88.9265716904084,30.77950042493097,51,0,514,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,143,75,0,778,0,0,406,12062,136,0,0,11,19,0,0,0,3,0,0,11,1,0,0,0,13
-88.8964030601203,30.790833890958627,51,0,514,0,9,3,44,40,2,6,2,20,0,2,27,6,0,0,1,0,1,143,75,0,776,0,0,405,12055,136,0,0,11,19,0,0,0,3,0,0,11,1,0,0,0,13
-88.86622726084026,30.8021631503302,51,0,516,0,9,3,44,40,3,6,2,20,0,2,27,6,0,0,1,0,1,143,75,0,778,0,0,408,12124,136,0,0,11,19,0,0,0,3,0,0,11,1,0,0,0,13
