longitude,latitude,American Crow,Belted Kingfisher,Blue Jay,Blue-gray Gnatcatcher,Brown Pelican,Brown Thrasher,Carolina Chickadee,Carolina Wren,Common Grackle,Double-crested Cormorant,Downy Woodpecker,Eastern Bluebird,Eastern Phoebe,Eastern Towhee,European Starling,Fish Crow,Forster's Tern,Gray Catbird,Great Blue Heron,Great Crested Flycatcher,Great Egret,House Finch,House Sparrow,Killdeer,Laughing Gull,Little Blue Heron,Marbled Godwit,Mourning Dove,Northern Cardinal,Northern Mockingbird,Osprey,Pine Warbler,Red-bellied Woodpecker,Red-winged Blackbird,Ring-billed Gull,Royal Tern,Ruby-crowned Kinglet,Ruby-throated Hummingbird,Sanderling,Snowy Egret,Tufted Titmouse,Turkey Vulture,White Ibis,White-eyed Vireo,Willet,Yellow-rumped Warbler
-90.182833291439,30.665964612328715,163,0,549,1,3,2,62,66,5,2,4,38,1,2,28,7,0,0,1,0,2,24,44,1,53,0,0,439,40185,149,0,3,20,163,0,0,1,2,0,0,14,3,1,1,0,23
-90.152771038927,30.67763642002691,89,0,1736,1,7,3,196,74,4,4,5,14,1,3,32,8,0,0,2,0,2,28,12,1,102,0,0,416,41739,57,0,2,23,494,0,0,1,2,0,0,16,2,1,0,0,27
-90.12269760657766,30.689293476756923,66,0,1887,0,32,3,72,67,3,13,5,11,0,2,39,8,0,0,3,0,6,38,46,1,1206,0,0,425,14945,171,1,0,19,374,1,0,0,2,0,0,14,1,0,0,0,66
-90.09262232312584,30.70094759863139,52,0,689,0,107,3,66,22,3,14,4,9,0,2,121,8,0,0,3,0,5,39,48,1,10701,0,0,420,1940,174,2,0,6,358,1,2,0,2,0,0,4,1,0,0,0,64
-90.06254489771092,30.71259642026339,43,0,675,0,126,3,63,22,3,17,4,9,0,1,134,8,0,0,3,0,6,37,43,1,12001,0,0,411,1887,175,2,0,6,1137,1,2,0,2,0,1,4,1,0,0,0,68
-90.03246949084966,30.72423924346071,37,0,651,0,139,3,59,21,3,18,4,9,0,1,139,7,0,0,3,0,7,34,14,1,12505,0,0,398,1832,62,3,0,6,1278,1,2,0,2,0,1,4,1,0,0,0,71
-90.00237978426631,30.73586156543748,39,0,681,0,129,3,63,23,3,17,4,10,0,2,134,8,0,0,3,0,7,35,14,1,11717,0,0,412,1929,175,2,0,7,1282,1,2,0,2,0,0,4,1,0,0,0,73
-89.97229488853976,30.74749131029508,40,0,697,0,120,3,65,24,3,16,4,10,0,2,132,8,0,0,3,0,6,37,15,1,4061,0,0,422,1979,178,2,0,7,1240,1,2,0,2,0,0,4,1,0,0,0,72
-89.94220912087494,30.7591109713479,38,0,669,0,45,3,61,63,3,16,4,10,0,2,129,7,0,0,3,0,7,34,14,1,4057,0,0,407,5231,171,2,0,19,1288,1,2,0,2,0,0,4,1,0,0,0,73
-89.91212012041603,30.770718359327983,44,0,711,0,49,3,66,24,3,19,5,10,0,2,149,8,0,0,4,0,8,34,14,1,4711,0,0,427,1971,188,3,0,19,1481,1,2,0,2,0,0,4,1,1,0,0,81
-89.88202260575959,30.782310703844036,48,0,735,0,53,3,70,67,3,21,5,10,0,2,156,9,0,0,4,0,9,35,41,1,5144,0,0,437,2007,194,3,0,7,1496,1,2,0,2,0,0,4,1,1,0,0,83
-89.8519219621577,30.793909210661724,140,0,735,1,7,3,79,80,6,5,6,15,1,3,47,11,0,1,3,1,4,26,42,1,125,0,0,491,43562,209,0,3,24,745,0,0,1,2,0,0,14,3,1,1,0,36
-89.82181997361279,30.805499875628453,163,0,517,1,2,2,55,64,7,3,4,40,1,2,41,8,0,0,2,0,4,17,36,2,78,0,0,468,13803,64,0,3,20,795,0,0,1,2,0,0,11,4,1,1,0,30
-89.7917188757265,30.817077910082183,108,0,274,0,2,1,26,32,4,2,1,27,1,1,31,5,0,0,1,0,2,14,35,1,62,0,0,353,8763,117,0,1,10,403,0,0,0,1,0,0,7,3,1,0,0,16
-89.76161200081728,30.828644144509784,71,0,178,0,2,1,15,18,3,2,1,20,0,1,32,4,0,0,1,0,2,34,32,1,82,0,0,293,5649,97,0,1,2,310,0,0,0,1,0,0,4,2,0,0,0,12
-89.73150203082602,30.840210390702033,100,0,278,0,1,1,27,33,4,2,1,28,0,2,25,4,0,0,1,0,1,48,37,1,18,0,0,341,24862,39,0,2,10,113,0,0,0,1,0,0,8,2,0,0,0,14
-89.70139156308572,30.851770730269003,128,0,412,0,1,2,39,49,4,1,2,35,1,2,25,5,0,0,1,0,1,63,44,1,13,0,0,416,32711,52,0,2,15,133,0,0,0,2,0,0,12,3,0,0,0,18
-89.67127703630645,30.863317150694726,146,0,390,0,1,2,42,52,5,1,2,38,1,2,8,6,0,0,0,0,2,57,40,1,11,0,0,380,33520,43,0,3,17,143,0,0,0,2,0,0,13,4,1,0,0,19
-89.64116490566074,30.87485383807127,73,0,178,0,6,1,15,18,3,2,1,18,0,1,29,4,0,0,1,0,1,38,37,1,79,0,0,282,5694,89,0,0,2,93,0,0,0,1,0,0,4,2,0,0,0,11
-89.61104398782705,30.88638672781438,59,0,154,0,8,1,12,15,3,2,1,17,0,1,33,3,0,0,1,0,1,34,34,1,95,0,0,279,4784,34,0,0,1,100,0,0,0,1,0,0,3,2,0,0,0,10
-89.58092174424208,30.89791724172147,59,0,152,0,8,1,12,14,3,2,1,16,0,1,32,3,0,0,1,0,1,35,35,1,94,0,0,269,4768,32,0,0,1,93,0,0,0,1,0,0,3,2,0,0,0,10
-89.55079772811422,30.90943665332098,61,0,156,0,8,1,13,14,3,2,1,16,0,1,32,3,0,0,1,0,1,36,36,1,266,0,0,270,4849,87,0,0,1,90,0,0,0,1,0,0,3,2,0,0,0,10
-89.52067248852501,30.920944465261737,59,0,151,0,8,1,12,14,3,2,1,15,0,1,32,3,0,0,1,0,1,35,36,1,272,0,0,267,4692,86,0,0,1,89,0,0,0,1,0,0,3,1,0,0,0,10
-89.49054321425908,30.93244147697503,55,0,140,0,9,1,11,13,3,3,1,15,0,1,33,3,0,0,1,0,1,33,35,1,285,0,0,259,4340,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-89.46040837127225,30.94393912559184,52,0,50,0,9,1,10,12,3,3,1,14,0,1,34,3,0,0,1,0,1,33,35,1,294,0,0,259,4191,31,0,0,1,92,0,1,0,1,1,0,3,1,0,0,0,9
-89.43027497553445,30.955431546031047,50,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,298,0,0,259,4097,31,0,0,1,96,0,1,0,1,1,0,3,1,0,0,0,9
-89.40013698364758,30.96691083924247,50,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,308,0,0,255,4003,30,0,0,1,92,0,1,0,1,1,0,3,1,0,0,0,9
-89.36999772234044,30.97837962185552,50,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,307,0,0,257,4027,31,0,0,1,93,0,1,0,1,1,0,3,1,0,0,0,9
-89.33984989343203,30.989841372579228,54,0,51,0,9,1,11,12,3,3,1,14,0,1,34,3,0,0,1,0,1,34,36,1,300,0,0,259,4283,84,0,0,1,89,0,1,0,1,1,0,3,1,0,0,0,9
-89.30970572667835,31.001304057728355,48,0,47,0,10,1,9,11,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,316,0,0,257,3940,31,0,0,1,95,0,1,0,1,1,0,3,1,0,0,0,9
-89.27956104896143,31.01275333549979,49,0,48,0,10,1,10,11,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,312,0,0,257,3998,31,0,0,1,94,0,1,0,1,1,0,3,1,0,0,0,9
-89.24941097427165,31.02419731267296,50,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,35,1,310,0,0,256,4048,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-89.21925278457297,31.035631489329297,49,0,48,0,10,1,10,11,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,312,0,0,257,3999,31,0,0,1,258,0,1,0,1,1,0,3,1,0,0,0,9
-89.18909374998438,31.047056396890728,52,0,49,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,33,35,1,310,0,0,256,4117,31,0,0,1,90,0,1,0,1,1,0,3,1,0,0,0,9
-89.15893678616392,31.058471577464,52,0,48,0,10,1,10,12,2,3,1,14,0,0,35,3,0,0,1,0,1,32,35,1,312,0,0,254,4038,30,0,0,1,90,0,1,0,1,1,0,3,1,0,0,0,9
-89.12877149771826,31.069888682850017,48,0,47,0,10,1,9,11,3,3,1,14,0,0,35,3,0,0,1,0,1,11,34,1,314,0,0,257,3947,31,0,0,1,262,0,1,0,1,1,0,3,1,0,0,0,9
-89.09860836684891,31.08128860134115,49,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,307,0,0,258,4042,31,0,0,1,96,0,1,0,1,1,0,3,1,0,0,0,9
-89.06843657093656,31.09268582650301,47,0,47,0,10,1,9,11,3,3,1,14,0,0,36,3,0,0,1,0,1,11,33,1,316,0,0,257,3919,31,0,0,1,266,0,1,0,1,1,0,3,1,0,0,0,9
-89.03827027707142,31.104073145999664,49,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,306,0,0,257,4056,31,0,0,1,93,0,1,0,1,1,0,3,1,0,0,0,9
-89.00809390572186,31.115454187784344,60,0,149,0,9,1,12,13,3,3,1,15,0,1,33,3,0,0,1,0,1,35,37,1,292,0,0,260,4571,84,0,0,1,87,0,1,0,1,1,0,3,1,0,0,0,10
-88.97792358902008,31.126822501772317,55,0,141,0,9,1,11,13,3,3,1,15,0,1,34,3,0,0,1,0,1,34,35,1,295,0,0,258,4338,84,0,0,1,89,0,1,0,1,1,0,3,1,0,0,0,9
-88.94774258168148,31.13819480870095,53,0,50,0,9,1,11,12,3,3,1,14,0,0,34,3,0,0,1,0,1,33,35,1,294,0,0,257,4233,31,0,0,1,90,0,1,0,1,1,0,3,1,0,0,0,9
-88.91756099029055,31.14954962941949,50,0,49,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,301,0,0,260,4114,31,0,0,1,264,0,1,0,1,1,0,3,1,0,0,0,9
-88.88738125123491,31.16089973572222,49,0,47,0,10,1,9,11,3,3,1,14,0,0,35,3,0,0,1,0,1,11,34,1,319,0,0,255,3905,31,0,0,1,257,0,1,0,1,1,0,3,1,0,0,0,9
-88.8571943025926,31.17224342142712,50,0,48,0,10,1,10,11,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,313,0,0,256,3976,31,0,0,1,93,0,1,0,1,1,0,3,1,0,0,0,9
-88.8270065982897,31.18357794832003,60,0,156,0,8,1,13,14,3,2,1,16,0,1,32,3,0,0,1,0,1,36,36,1,262,0,0,268,4869,86,0,0,1,89,0,0,0,1,0,0,3,2,0,0,0,10
-88.79681378073927,31.194905528250946,62,0,157,0,8,1,13,14,3,2,1,15,0,1,33,3,0,0,1,0,1,36,37,1,278,0,0,266,4815,86,0,0,1,88,0,0,0,1,0,0,3,2,0,0,0,10
-88.76661929606465,31.20622396494476,51,0,49,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,12,35,1,299,0,0,258,4143,31,0,0,1,93,0,1,0,1,1,0,3,1,0,0,0,9
-88.73642772972008,31.217535651894607,48,0,47,0,10,1,9,11,3,3,1,14,0,0,35,3,0,0,1,0,1,11,34,1,314,0,0,258,3961,31,0,0,1,263,0,1,0,1,1,0,3,1,0,0,0,9
-88.70622845716987,31.22883777980601,49,0,48,0,10,1,10,11,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,311,0,0,258,4005,31,0,0,1,95,0,1,0,1,1,0,3,1,0,0,0,9
-88.67602586174192,31.240137105463273,50,0,49,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,300,0,0,260,4158,31,0,0,1,94,0,1,0,1,1,0,3,1,0,0,0,9
-88.64582353144546,31.25142578556451,52,0,51,0,9,1,11,12,3,3,1,15,0,1,34,3,0,0,1,0,1,33,35,1,293,0,0,260,4265,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-88.61561444042565,31.262705860158615,49,0,48,0,10,1,10,12,3,3,1,14,0,0,36,3,0,0,1,0,1,11,33,1,111,0,0,262,4090,32,0,0,1,279,0,1,0,1,1,0,3,1,0,0,0,10
-90.75427072196426,30.40922927741614,161,0,728,1,2,4,84,94,9,5,7,20,1,4,17,11,0,1,3,1,6,21,11,2,31,1,0,185,46652,73,1,4,32,1126,0,0,1,2,0,0,18,4,2,1,0,45
-90.72425395414216,30.421042982024325,146,0,586,1,2,3,64,70,6,3,5,42,1,3,37,8,0,1,2,1,4,20,34,1,83,0,0,437,39630,61,0,3,22,703,0,0,1,2,0,0,13,3,1,1,0,31
-90.6942433284071,30.43284402304407,148,0,524,1,2,3,55,66,7,4,4,17,1,3,16,9,0,1,3,1,6,14,26,2,35,1,0,421,36251,61,0,3,22,361,0,0,1,2,0,0,11,4,1,1,0,35
-90.66422998537384,30.444639574608633,154,0,691,1,2,4,78,87,8,5,7,19,1,3,17,10,0,1,3,1,6,20,31,2,33,1,0,176,16363,72,1,4,29,1083,0,0,1,2,0,0,16,4,2,1,0,43
-90.63420497944256,30.456429785422856,159,0,646,1,2,3,71,81,8,5,6,18,1,3,17,10,0,1,3,1,6,17,30,2,32,1,0,461,15584,69,0,3,27,1060,0,0,1,2,0,0,14,4,2,1,0,41
-90.60417850256704,30.46820786817757,155,0,663,1,2,3,71,74,6,3,5,15,1,2,41,9,0,1,2,1,4,24,41,1,83,0,0,467,41956,69,0,3,22,680,0,0,1,2,0,0,14,3,1,1,0,32
-90.57414778788323,30.47998022536115,171,0,658,1,1,3,70,80,6,2,5,49,1,3,13,9,0,1,2,1,3,25,43,1,20,0,0,524,43516,74,0,3,26,717,0,0,1,2,0,0,17,4,1,1,0,31
-90.54412096122871,30.49174761637912,150,0,617,1,2,3,65,76,7,5,5,17,1,3,17,9,0,1,3,1,6,16,28,2,34,1,0,164,40463,67,1,3,25,1003,0,0,1,2,0,0,13,4,1,1,0,38
-90.51408521985869,30.50350555003586,162,0,749,1,8,3,80,78,6,6,7,14,1,2,62,12,0,1,4,1,18,22,41,1,157,1,0,472,15789,78,1,2,23,914,0,0,1,2,0,1,12,3,2,1,0,114
-90.4840564732883,30.515253736323345,167,0,718,1,2,3,76,74,5,4,6,13,1,2,47,10,0,1,2,1,4,25,48,1,103,0,0,453,42602,195,0,2,21,642,0,0,1,2,0,0,13,3,1,1,0,33
-90.45401321382218,30.527001621079396,169,0,678,1,2,3,75,83,7,4,6,17,1,3,17,10,0,1,3,1,6,18,32,2,33,1,0,170,43356,70,0,3,27,992,0,0,1,2,0,0,14,4,2,1,0,40
-90.4239720087271,30.538733977030635,147,0,598,1,3,3,63,72,7,5,5,17,1,3,18,9,0,1,3,1,6,16,28,1,42,1,0,453,39086,68,1,3,23,992,0,0,1,2,0,0,12,4,1,1,0,37
-90.39392863551888,30.550462303401403,159,0,604,1,2,3,60,73,7,4,5,18,1,3,18,9,0,1,3,1,5,16,30,2,30,1,0,487,39775,73,0,3,24,992,0,0,1,2,0,0,12,4,1,1,0,36
-90.36387760819864,30.56218560206556,180,0,597,1,2,3,65,78,9,4,5,19,1,3,17,10,0,1,1,1,6,15,10,1,29,1,0,167,40510,66,0,4,27,406,0,0,1,2,0,0,13,5,2,1,0,41
-90.3338285556151,30.573899562581236,178,0,650,1,2,3,70,82,9,5,6,19,1,3,20,10,0,1,4,1,7,16,11,2,34,1,0,179,42120,74,1,4,28,1197,0,0,1,2,0,1,14,5,2,1,0,44
-90.30377797993567,30.585599053279036,168,0,702,1,2,4,79,94,9,5,7,23,2,4,17,11,0,1,4,1,6,19,10,1,32,1,0,192,45398,76,1,5,33,440,0,0,1,2,0,0,18,5,2,1,0,46
-90.27372421180816,30.59730126683737,161,0,717,1,2,4,75,86,8,5,6,20,1,3,19,11,0,1,4,1,6,19,11,1,39,1,0,530,43830,82,1,3,28,389,0,0,1,2,0,0,15,4,2,1,0,42
-90.24366127044446,30.608995861848268,103,0,779,1,10,4,84,84,5,16,7,14,1,3,52,10,0,1,4,1,13,29,14,1,444,0,0,484,16644,76,1,2,25,760,0,0,1,2,0,0,15,2,1,1,0,102
-90.21359620666124,30.620671716124978,112,0,705,1,10,3,74,75,5,6,6,14,1,3,48,10,0,1,4,0,4,25,37,1,161,0,0,461,41023,73,1,2,22,681,0,0,1,2,0,0,13,2,1,1,0,34
-90.1835343376679,30.632349635668437,93,0,791,1,13,4,87,88,5,7,7,16,1,3,53,11,0,1,4,1,13,31,37,1,529,0,0,505,16752,79,1,2,27,804,0,1,1,2,0,0,16,2,1,1,0,109
-90.15346887713004,30.644021775227397,101,0,534,0,19,2,53,47,3,7,3,23,0,2,86,7,0,0,1,0,4,30,54,1,2177,0,0,378,12529,139,0,0,12,249,0,0,0,2,0,0,10,2,0,0,0,47
-90.12339345357476,30.655674435799934,97,0,463,0,21,2,45,38,3,8,2,21,0,1,88,6,0,0,1,0,4,27,52,1,2343,0,0,352,10974,128,0,0,10,234,1,0,0,1,0,0,8,2,0,0,0,42
-90.0933220577588,30.667329787438295,123,0,773,1,10,4,83,84,5,6,7,16,1,3,54,11,0,1,4,1,5,27,14,1,166,0,0,507,44171,82,1,3,26,840,0,0,1,2,0,0,15,2,1,1,0,109
-90.06325029932337,30.67897936138075,88,0,620,1,9,3,70,75,5,5,5,15,1,3,36,8,0,1,3,1,3,23,10,1,119,0,0,425,41170,59,1,3,24,663,0,0,1,2,0,0,15,2,1,1,0,31
-90.03316848486226,30.690613388905607,107,0,662,1,31,2,67,58,3,14,5,10,1,2,130,9,0,0,3,0,9,28,49,1,3760,0,0,416,5053,178,0,0,15,441,1,0,0,2,0,0,10,2,1,0,0,71
-90.00308649468329,30.70224164615025,55,0,670,0,139,3,64,56,3,18,4,9,0,2,140,9,0,0,3,0,7,34,47,1,14088,0,0,404,4876,177,2,0,15,396,1,2,0,2,0,0,4,1,1,0,0,67
-89.97300311407216,30.713868985389745,38,0,629,0,129,3,59,21,3,15,4,9,0,2,117,7,0,0,3,0,5,37,41,1,11419,0,0,392,1807,160,2,0,6,368,1,2,0,2,0,0,4,1,0,0,0,61
-89.94292284007798,30.725487835371975,43,0,665,0,125,3,63,22,3,16,4,9,0,2,123,8,0,0,3,0,6,38,43,1,11556,0,0,411,1886,170,2,0,6,388,1,2,0,2,0,0,4,1,0,0,0,65
-89.91282081820236,30.73708445241868,55,0,730,0,41,3,72,68,3,16,5,11,0,2,129,9,0,0,3,0,7,39,45,1,4130,0,0,449,5546,190,2,0,20,450,1,2,0,2,0,0,5,1,0,0,0,75
-89.88273370873158,30.74868998391706,98,0,804,1,33,4,86,78,4,16,7,12,1,2,53,11,0,0,3,0,9,38,52,1,1461,0,0,490,5960,216,1,1,22,531,1,0,1,2,0,0,14,2,1,0,0,89
-89.852631783896,30.76028658530563,54,0,726,0,137,3,69,23,3,53,5,9,0,1,156,9,0,0,3,0,8,37,48,1,38691,0,0,427,1930,192,2,0,6,1247,1,2,0,2,0,1,4,1,1,0,0,75
-89.82253717794293,30.771868256723295,71,0,737,1,127,3,70,23,3,22,5,9,1,1,180,10,0,0,4,0,11,30,45,1,14375,0,0,437,1958,203,3,0,6,1619,1,2,1,2,0,1,3,1,1,0,0,87
-89.79243985546114,30.783441430287116,160,0,628,1,9,2,65,68,7,16,5,14,1,2,57,10,0,1,4,0,17,17,37,2,407,1,0,481,14382,202,1,2,20,2555,0,0,1,2,0,1,10,3,2,1,0,101
-89.76233122310734,30.79501725445089,163,0,522,1,1,2,57,66,6,2,3,43,1,3,30,7,0,0,1,0,3,22,40,1,18,0,0,482,39567,169,0,3,21,206,0,0,1,2,0,0,14,4,1,1,0,25
-89.73222342153659,30.80658234790771,108,0,288,0,2,1,26,33,4,2,1,29,1,2,30,5,0,0,0,0,2,42,35,1,23,0,0,370,23918,47,0,2,10,140,0,0,0,1,0,0,7,3,1,0,0,16
-89.70211600808126,30.818131446298963,137,0,370,0,1,2,36,44,5,2,2,34,1,2,28,5,0,0,1,0,2,19,40,1,18,0,0,410,29927,51,0,2,13,150,0,0,0,2,0,0,10,3,1,0,0,18
-89.67200497798987,30.82967781280703,176,0,543,1,1,3,56,71,8,3,4,53,1,3,14,8,0,1,1,1,4,17,12,2,19,0,0,498,38747,69,0,3,24,315,0,0,1,2,0,0,14,5,1,1,0,32
-89.64188777731086,30.8412191398111,141,0,524,0,4,2,57,58,4,2,3,34,1,2,29,7,0,0,2,0,2,24,44,1,190,0,0,423,37328,147,0,2,17,147,0,0,0,2,0,0,12,3,1,0,0,21
-89.61176952434978,30.85275275301775,65,0,177,0,3,1,14,18,3,2,1,19,0,1,30,4,0,0,1,0,1,38,35,1,81,0,0,294,5528,35,0,0,2,99,0,0,0,1,0,0,4,2,0,0,0,11
-89.58164681180541,30.864272231949016,69,0,193,0,2,1,16,20,3,2,1,20,0,1,30,4,0,0,1,0,1,37,33,1,74,0,0,302,6127,36,0,0,2,109,0,0,0,1,0,0,5,2,0,0,0,12
-89.55152948085801,30.875789088108753,73,0,197,0,2,1,16,20,3,2,1,20,0,1,30,4,0,0,1,0,1,38,34,1,72,0,0,305,6310,36,0,1,2,108,0,0,0,1,0,0,5,2,0,0,0,12
-89.52140319829823,30.887301576100253,62,0,157,0,8,1,13,15,3,2,1,16,0,1,31,3,0,0,1,0,1,36,36,1,91,0,0,272,4980,87,0,0,1,92,0,0,0,1,0,0,4,2,0,0,0,10
-89.4912752015086,30.898803554489863,60,0,151,0,8,1,12,14,3,2,1,16,0,1,32,3,0,0,1,0,1,35,35,1,267,0,0,265,4720,85,0,0,1,91,0,0,0,1,0,0,3,2,0,0,0,10
-89.46113922855207,30.91029504277642,55,0,143,0,9,1,11,13,3,3,1,15,0,1,33,3,0,0,1,0,1,34,35,1,282,0,0,261,4422,31,0,0,1,90,0,0,0,1,1,0,3,1,0,0,0,10
-89.43100284758555,30.92178029293593,52,0,50,0,9,1,10,12,3,3,1,15,0,1,34,3,0,0,1,0,1,12,34,1,292,0,0,262,4230,31,0,0,1,96,0,1,0,1,1,0,3,1,0,0,0,10
-89.40086804603295,30.933260361783688,51,0,49,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,297,0,0,261,4157,31,0,0,1,97,0,1,0,1,1,0,3,1,0,0,0,9
-89.37073259377559,30.94473368353052,52,0,51,0,9,1,10,12,3,3,1,15,0,0,34,3,0,0,1,0,1,33,35,1,292,0,0,262,4279,31,0,0,1,93,0,1,0,1,1,0,3,1,0,0,0,9
-89.34058324356795,30.9561955602024,53,0,135,0,10,1,10,12,3,3,1,14,0,1,34,3,0,0,1,0,1,33,35,1,299,0,0,257,4163,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-89.31044132907613,30.96764960364738,50,0,48,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,12,35,1,308,0,0,256,4057,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-89.28029518399633,30.979100224761336,49,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,309,0,0,260,4035,31,0,0,1,260,0,1,0,1,1,0,3,1,0,0,0,9
-89.25014684070294,30.9905439027697,48,0,47,0,10,1,9,11,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,313,0,0,258,3952,31,0,0,1,261,0,1,0,1,1,0,3,1,0,0,0,9
-89.21999110101721,31.00197612503801,51,0,49,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,12,35,1,300,0,0,258,4137,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-89.18983487999354,31.013398727748243,50,0,48,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,12,35,1,308,0,0,256,4054,30,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-89.15968025093075,31.024815409140587,50,0,49,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,12,34,1,302,0,0,259,4114,31,0,0,1,94,0,1,0,1,1,0,3,1,0,0,0,9
-89.12951683743104,31.03622699893343,56,0,144,0,9,1,11,13,3,2,1,15,0,1,33,3,0,0,1,0,1,34,35,1,276,0,0,263,4518,31,0,0,1,91,0,0,0,1,0,0,3,1,0,0,0,10
-89.09935463437584,31.047629345162175,51,0,48,0,10,1,10,12,2,3,1,14,0,0,34,3,0,0,1,0,1,33,35,1,310,0,0,254,4030,30,0,0,1,90,0,1,0,1,1,0,3,1,0,0,0,9
-89.0691801125647,31.059024316078094,51,0,50,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,33,35,1,296,0,0,258,4200,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-89.03901471803846,31.07041194651115,48,0,47,0,10,1,9,11,3,3,1,14,0,0,35,3,0,0,1,0,1,11,34,1,313,0,0,256,3947,31,0,0,1,260,0,1,0,1,1,0,3,1,0,0,0,9
-89.00884206043969,31.08179158833706,50,0,49,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,303,0,0,259,4105,31,0,0,1,96,0,1,0,1,1,0,3,1,0,0,0,9
-88.97867053332776,31.09316202268099,57,0,145,0,9,1,11,13,3,3,1,15,0,1,33,3,0,0,1,0,1,34,36,1,289,0,0,259,4452,83,0,0,1,87,0,1,0,1,1,0,3,1,0,0,0,9
-88.94849121532519,31.104529303513004,56,0,142,0,9,1,11,13,2,3,1,14,0,1,33,3,0,0,1,0,1,34,36,1,296,0,0,257,4362,83,0,0,1,87,0,1,0,1,1,0,3,1,0,0,0,9
-88.91831643699012,31.115881016904183,49,0,48,0,10,1,10,11,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,307,0,0,257,4008,31,0,0,1,96,0,1,0,1,1,0,3,1,0,0,0,9
-88.88813369944027,31.127231207486744,52,0,50,0,9,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,33,35,1,294,0,0,259,4228,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-88.85794475156132,31.138574893734035,50,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,312,0,0,257,3995,31,0,0,1,256,0,1,0,1,1,0,3,1,0,0,0,9
-88.82775857549073,31.14990537266732,50,0,49,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,302,0,0,259,4086,31,0,0,1,94,0,1,0,1,1,0,3,1,0,0,0,9
-88.7975686039996,31.161233682257617,58,0,150,0,8,1,12,14,3,2,1,16,0,1,32,3,0,0,1,0,1,34,35,1,96,0,0,268,4702,32,0,0,1,94,0,0,0,1,0,0,3,2,0,0,0,10
-88.76737354226997,31.17254573212303,67,0,173,0,7,1,14,16,3,2,1,16,0,1,31,4,0,0,1,0,1,38,37,1,247,0,0,274,5399,87,0,0,2,87,0,0,0,1,0,0,4,2,0,0,0,10
-88.73718373816645,31.183860088746968,52,0,50,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,33,35,1,297,0,0,259,4189,31,0,0,1,91,0,1,0,1,1,0,3,1,0,0,0,9
-88.70698702949548,31.195162098843387,49,0,48,0,10,1,10,12,3,3,1,14,0,0,35,3,0,0,1,0,1,12,34,1,309,0,0,259,4025,31,0,0,1,96,0,1,0,1,1,0,3,1,0,0,0,9
-88.67678150379014,31.20645979927458,52,0,50,0,10,1,10,12,3,3,1,14,0,0,34,3,0,0,1,0,1,33,35,1,296,0,0,260,4215,31,0,0,1,92,0,1,0,1,1,0,3,1,0,0,0,9
